"epsilon","zeta","gamma","nu_short[1]","nu_short[2]","nu_short[3]","nu_short[4]","nu_short[5]","nu_short[6]","nu_short[7]","nu_short[8]","inoculum","p_short[1]","p_short[2]","p_short[3]","p_short[4]","p_short[5]","p_short[6]","p_short[7]","p_short[8]","x0","k","alpha","beta_short[1]","beta_short[2]","beta_short[3]","r"
0.0771579,0.707039,0.244981,0.000203992,0.000225561,0.000543185,0.00145079,0.00330938,0.00350823,0.00595448,0.00839582,4.34543e-05,0.00083199,0.000919879,0.00221235,0.00588716,0.0133287,0.0141182,0.0237291,0.0331357,28.4384,0.353069,0.629042,0.210114,0.544608,1,15.1054
0.07678,0.395067,0.165494,0.000188403,0.000193923,0.000456865,0.00111614,0.00273945,0.00260887,0.00436112,0.0068623,6.18877e-05,0.00113713,0.00117041,0.00275301,0.0066991,0.0162836,0.0155195,0.0256755,0.0398146,28.5044,0.596903,0.374761,0.181899,0.499926,1,17.5251
0.0810622,0.454511,0.211192,0.000164434,0.000212946,0.000453161,0.00118742,0.0028378,0.0030013,0.00554181,0.00849009,6.03603e-05,0.000777994,0.00100729,0.00214113,0.00559102,0.0132589,0.0140121,0.0255696,0.0386471,28.3871,0.421899,0.339974,0.233919,0.582665,1,14.7544
0.0642517,0.412012,0.153534,0.000150173,0.000138954,0.000378732,0.000845324,0.00219908,0.00212283,0.00395626,0.00639057,8.52753e-05,0.000977149,0.000904215,0.00246068,0.00547561,0.0141208,0.0136379,0.0251206,0.0399598,28.1165,0.487316,0.393681,0.207576,0.575246,1,13.357
0.0641647,0.523907,0.178138,0.000218346,0.000250861,0.000500995,0.00122564,0.00318607,0.00343017,0.00588056,0.00916829,4.66244e-05,0.00122421,0.00140626,0.0028045,0.00683326,0.0175711,0.0188919,0.0319563,0.048948,28.6534,0.596776,0.5078,0.193367,0.593491,1,14.5512
0.0823406,0.847748,0.311495,0.000216062,0.000196847,0.000522333,0.00134528,0.00334507,0.00355212,0.00667552,0.00995533,4.58201e-05,0.00069315,0.000631544,0.00167405,0.00430023,0.0106247,0.0112749,0.020981,0.0309701,28.6742,0.384353,0.603192,0.224777,0.61493,1,17.3867
0.0858628,0.677185,0.287264,0.000302594,0.000314833,0.000636539,0.00144898,0.00365944,0.00438968,0.00830386,0.0116092,3.26533e-05,0.00105226,0.00109477,0.00221097,0.00501878,0.0125787,0.015051,0.0280946,0.0388432,28.2179,0.347687,0.488007,0.226097,0.621197,1,13.3097
0.095071,0.691183,0.303477,0.000247547,0.000251611,0.000599795,0.0016953,0.00405419,0.00446203,0.0072493,0.0107992,4.30752e-05,0.000815039,0.000828408,0.00197251,0.00555522,0.013183,0.01449,0.0233302,0.0343621,28.8359,0.533616,0.403701,0.195129,0.58616,1,16.0979
0.067145,0.506324,0.18723,0.00020593,0.00018729,0.00037949,0.00098886,0.00235154,0.00306023,0.00555637,0.00772386,6.06467e-05,0.00109867,0.000999321,0.00202276,0.00525377,0.0124038,0.0160819,0.0288213,0.0396188,27.7268,0.464803,0.433363,0.21402,0.627257,1,17.0873
0.0662148,0.582123,0.199218,0.000196526,0.000183434,0.00047826,0.00116616,0.00304029,0.00355361,0.00641225,0.00935196,4.93697e-05,0.000985513,0.00091992,0.00239493,0.00581961,0.0150317,0.0175252,0.0311833,0.0448384,28.2598,0.532829,0.512025,0.201514,0.614859,1,16.564
0.0741007,0.503311,0.200123,0.000145404,0.000231568,0.000482163,0.00112161,0.00300495,0.00352546,0.0062475,0.00955265,4.03927e-05,0.000726044,0.00115579,0.00240354,0.00557335,0.0147934,0.0173115,0.0302732,0.0455591,26.5569,0.357209,0.444078,0.282605,0.594968,1,12.346
0.0759255,0.512173,0.222385,0.000160958,0.000189027,0.000500558,0.00134722,0.0031226,0.00394325,0.00700908,0.0103605,4.62626e-05,0.000723256,0.000849278,0.00224581,0.00602158,0.013847,0.0174227,0.0305547,0.0445144,27.9692,0.35677,0.39423,0.276492,0.622491,1,12.5096
0.0593935,0.507907,0.18461,0.000145873,0.000171117,0.000421463,0.00116965,0.0027385,0.00370297,0.00699987,0.0108162,4.36569e-05,0.000789544,0.00092605,0.00227779,0.0062959,0.0146171,0.0196639,0.0365318,0.0553468,28.6957,0.473661,0.501747,0.259036,0.676083,1,19.514
0.0554701,0.125566,0.0853307,0.000111682,0.00012888,0.000273555,0.000685238,0.00185841,0.00261577,0.00482135,0.00716855,9.91026e-05,0.0013071,0.00150808,0.00319558,0.00796641,0.0213147,0.0297427,0.0534803,0.0774985,27.0469,1.16131,0.248433,0.217056,0.684815,1,15.1412
0.052304,0.110425,0.0743633,0.00014799,0.000110728,0.000309405,0.000725288,0.00196069,0.00252343,0.00476744,0.00794349,5.73095e-05,0.00198614,0.0014868,0.00414348,0.00965909,0.025689,0.0328201,0.0602476,0.0965107,27.6058,1.57819,0.350064,0.204669,0.644345,1,23.3789
0.0537757,0.107359,0.0768395,0.000119661,0.000150754,0.00032037,0.000890608,0.00220462,0.00270961,0.00467262,0.00772069,7.39316e-05,0.00155486,0.0019581,0.00415202,0.0114577,0.0278911,0.0340621,0.0573243,0.0913041,27.4392,0.780302,0.323102,0.204468,0.597543,1,21.0435
0.0675104,0.0953434,0.0858059,0.000123084,0.000123178,0.000320405,0.000815417,0.00201573,0.00248276,0.00465629,0.00740927,8.22408e-05,0.00143239,0.00143349,0.00372018,0.00941359,0.0229526,0.0281209,0.0514722,0.0794857,26.6518,1.33388,0.212893,0.220628,0.61743,1,17.3049
0.0482582,0.198649,0.0931044,0.000108515,0.00015969,0.000348181,0.000939181,0.00239849,0.00320445,0.00587223,0.00854521,5.66616e-05,0.00116416,0.00171224,0.00372575,0.00998666,0.0251143,0.0332726,0.0593294,0.0840654,27.7491,0.589754,0.441343,0.264109,0.64684,1,24.2407
0.0570094,0.182205,0.106583,0.000122052,0.000122457,0.000299866,0.000825426,0.00217433,0.00258737,0.0047289,0.00745965,8.60387e-05,0.00114383,0.00114762,0.00280556,0.00768492,0.0199925,0.0237003,0.0424833,0.065411,27.7141,0.599952,0.295291,0.237866,0.651157,1,16.0326
0.0537167,0.263615,0.115574,0.000121102,0.000134192,0.000305532,0.000743541,0.00188072,0.0026659,0.00498872,0.00817534,6.62e-05,0.00104673,0.00115975,0.00263664,0.00639235,0.0160123,0.0225466,0.0413787,0.0660639,27.5926,0.510363,0.388645,0.237243,0.671864,1,17.6119
0.0545523,0.317626,0.128937,0.000154,0.000138958,0.000355893,0.000879126,0.00231988,0.00330772,0.00619298,0.00875141,5.30658e-05,0.00119296,0.00107656,0.0027526,0.00677207,0.0176743,0.0250121,0.0458297,0.0635594,27.31,0.5956,0.399241,0.218696,0.714833,1,19.6983
0.0593974,0.226172,0.122636,0.000157775,0.000145552,0.000314236,0.000990088,0.00243391,0.00367819,0.00665004,0.0092611,5.57512e-05,0.00128488,0.00118546,0.00255579,0.00800871,0.0194603,0.0291193,0.0514365,0.0702144,27.7266,0.463836,0.313183,0.214328,0.688903,1,18.8969
0.0612704,0.325203,0.14552,0.000138834,0.000137035,0.000404968,0.000906399,0.00240339,0.00349738,0.00588812,0.00854234,6.14899e-05,0.000953146,0.000940806,0.00277518,0.00619013,0.0162475,0.0234696,0.038889,0.0554473,27.3017,0.617906,0.3394,0.229957,0.693005,1,20.7864
0.05621,0.173283,0.100264,0.000159801,0.00015222,0.000327068,0.000934937,0.00242696,0.00335734,0.00564888,0.0082709,7.56761e-05,0.00159126,0.00151589,0.00325145,0.00923858,0.0236335,0.0324,0.053335,0.0762048,28.1858,0.803693,0.296282,0.211555,0.628421,1,20.1081
0.060694,0.18343,0.104738,0.000132498,0.000126341,0.000270711,0.000692577,0.00187953,0.00240318,0.00424241,0.00615344,8.10363e-05,0.00126345,0.00120481,0.002578,0.00656907,0.0176288,0.0224301,0.0389283,0.0554909,27.1077,0.676297,0.290263,0.222868,0.644464,1,19.9342
0.0531142,0.0926666,0.0712345,0.000114495,0.000112058,0.000313641,0.000690631,0.0018209,0.00234404,0.00414944,0.00608681,7.93046e-05,0.00160471,0.00157062,0.00438363,0.00960208,0.0249249,0.0318576,0.0550441,0.078721,27.303,0.768147,0.328841,0.212867,0.600792,1,19.5184
0.0624613,0.228359,0.119168,0.000133045,0.000157356,0.000446597,0.000998219,0.00272007,0.00325134,0.00617062,0.00971105,6.47574e-05,0.0011152,0.00131871,0.00373363,0.00830697,0.0223161,0.026559,0.0492315,0.07535,27.7647,0.673344,0.278855,0.255855,0.61839,1,18.0648
0.0648599,0.250055,0.131758,0.000121589,0.000167304,0.000393884,0.00102801,0.00250908,0.00297071,0.00558933,0.00870813,7.91596e-05,0.000921975,0.00126817,0.00298055,0.00774186,0.0186873,0.0220497,0.040695,0.0619947,27.8573,0.726042,0.275945,0.249573,0.622351,1,19.2041
0.0624578,0.413539,0.161182,0.000143773,0.000146922,0.0003976,0.000999256,0.00254457,0.00294261,0.00555051,0.0081446,5.27277e-05,0.000891197,0.000910699,0.0024607,0.00616134,0.0155415,0.0179291,0.0332899,0.0480998,27.4708,0.376983,0.450417,0.228683,0.638785,1,15.0281
0.0856393,0.674719,0.275256,0.000191293,0.000233119,0.000600931,0.00144249,0.00372428,0.00405036,0.00669404,0.0104226,4.86819e-05,0.00069448,0.0008462,0.00217842,0.00521322,0.0133496,0.0145015,0.0237419,0.0364835,29.0636,0.466179,0.441798,0.234444,0.57039,1,16.4827
0.0791273,0.461234,0.203452,0.000191632,0.000196989,0.000523376,0.00132434,0.00289105,0.00326448,0.00638622,0.00886963,4.01862e-05,0.000941016,0.000967297,0.00256588,0.00646724,0.0140109,0.015792,0.030434,0.0417745,27.3384,0.335149,0.395201,0.211188,0.601563,1,13.3943
0.0744569,0.476768,0.196738,0.000140524,0.000195822,0.000398904,0.00111258,0.00257261,0.00309381,0.00532443,0.00836875,5.63272e-05,0.00071376,0.000994353,0.00202348,0.00562334,0.0129075,0.015482,0.0263504,0.0408018,28.3507,0.485296,0.377673,0.253772,0.581484,1,14.5629
0.0733748,0.513027,0.197712,0.000177074,0.000170695,0.000380319,0.00103219,0.00260674,0.00279714,0.00503699,0.0073489,4.10695e-05,0.000894813,0.000862606,0.0019199,0.00519354,0.0130129,0.0139502,0.0248435,0.0358376,27.1558,0.415167,0.481276,0.209127,0.611368,1,19.8532
0.0728243,0.502494,0.197879,0.000182379,0.00019874,0.000403992,0.00101887,0.0024143,0.00283396,0.0049616,0.00734417,4.43896e-05,0.000920821,0.00100334,0.00203745,0.00512257,0.0120538,0.0141194,0.0244605,0.0357862,27.6503,0.283313,0.524694,0.194054,0.58842,1,20.5881
0.11523,0.68493,0.387512,0.000236004,0.000349465,0.000837223,0.0020203,0.00540197,0.00570182,0.00943914,0.0139902,3.92961e-05,0.000608654,0.000901007,0.00215585,0.00518647,0.0137485,0.0145006,0.0237791,0.0348448,29.514,0.343649,0.374955,0.249741,0.568009,1,13.2919
0.0993396,0.506192,0.27692,0.000296313,0.000335634,0.000689632,0.00191478,0.00518331,0.00531935,0.00977136,0.015541,2.68629e-05,0.00106889,0.00121056,0.00248418,0.00686708,0.0183738,0.018847,0.0340832,0.0531388,27.5023,0.290954,0.364872,0.239427,0.587275,1,19.1145
0.0832524,0.632146,0.250373,0.000173123,0.000252051,0.000437673,0.00133582,0.00308357,0.00333622,0.00541729,0.00843915,4.93147e-05,0.000690981,0.00100569,0.00174503,0.00530703,0.0121661,0.0131498,0.0211786,0.0326073,28.2144,0.441951,0.447059,0.219582,0.570349,1,10.3701
0.0761343,0.451821,0.196261,0.000176949,0.000192089,0.000569284,0.00122622,0.00301425,0.00327923,0.00625576,0.00904285,4.90093e-05,0.000900788,0.000977787,0.00289226,0.00620909,0.0151261,0.0164339,0.0308901,0.0440462,27.842,0.41049,0.383067,0.221163,0.588528,1,17.4715
0.0764494,0.66981,0.254166,0.000225762,0.000230098,0.00041759,0.00123205,0.00307913,0.00358257,0.00631813,0.00969373,4.33523e-05,0.00088746,0.000904487,0.00164029,0.00482403,0.0119697,0.0138995,0.0242554,0.0367383,28.5639,0.430454,0.512566,0.245275,0.615663,1,19.8108
0.0804685,0.761924,0.289082,0.000195599,0.000234,0.000655863,0.00145513,0.00357047,0.00445894,0.00740251,0.0107713,4.81234e-05,0.000676164,0.000808804,0.00226364,0.00500841,0.0122004,0.0151902,0.0249676,0.0359218,29.0066,0.46886,0.534356,0.200672,0.616826,1,16.2124
0.0799181,0.734493,0.280218,0.000191277,0.000253436,0.000685119,0.00151514,0.00352235,0.00441497,0.00733461,0.0105873,4.6787e-05,0.000682136,0.000903608,0.00243899,0.00537794,0.012414,0.0155111,0.025507,0.0364067,28.8648,0.51664,0.513659,0.206824,0.613847,1,15.5476
0.0589152,0.161875,0.0994644,0.000116133,0.000164659,0.000311141,0.000954521,0.00231656,0.00332677,0.00584845,0.00931681,4.97667e-05,0.00116622,0.00165272,0.00311841,0.00950539,0.0227603,0.0323644,0.055534,0.0856472,27.065,0.510417,0.327163,0.224374,0.644351,1,17
0.0520038,0.212434,0.107949,0.000125432,0.00016085,0.000285662,0.000850882,0.00224472,0.00291626,0.00544961,0.0087673,7.63937e-05,0.00116061,0.00148785,0.0026393,0.00782065,0.0203707,0.0263046,0.0480573,0.0751167,27.4037,0.523252,0.326935,0.28721,0.695235,1,15.4383
0.0702424,0.294573,0.150777,0.000207004,0.000230326,0.000542274,0.00148544,0.00366561,0.00477751,0.00883943,0.0143356,3.80117e-05,0.00137104,0.00152526,0.00358365,0.00975581,0.0237345,0.0307128,0.0553793,0.0868233,27.2433,0.450313,0.30668,0.207864,0.643916,1,17.0162
0.0901994,0.478301,0.252201,0.000243006,0.000239584,0.00055853,0.00140398,0.00328659,0.00381616,0.00707812,0.010922,4.9462e-05,0.000962614,0.000949069,0.00220973,0.00553609,0.012864,0.0149059,0.0272992,0.0415092,27.5371,0.260896,0.335369,0.24378,0.613697,1,13.8448
0.0881687,0.542829,0.25971,0.000242526,0.000262385,0.000449576,0.00128387,0.00297093,0.00371587,0.00667299,0.0102724,5.14059e-05,0.000932963,0.00100928,0.00172808,0.00491916,0.01131,0.014106,0.0250503,0.0380485,28.0101,0.4683,0.340932,0.243517,0.627724,1,12.7203
0.134889,0.765436,0.459086,0.000252714,0.000324714,0.000914501,0.00243886,0.00517755,0.00574064,0.0101906,0.0146132,3.89008e-05,0.00055017,0.000706804,0.00198804,0.00528434,0.0111522,0.0123501,0.0217156,0.0308491,29.3146,0.618295,0.347177,0.205297,0.57786,1,15.5502
0.152108,0.706822,0.526837,0.000552213,0.000606295,0.00110609,0.002743,0.00795621,0.00772529,0.0142825,0.0231616,2.72614e-05,0.00104707,0.0011495,0.00209508,0.00517958,0.0148772,0.0144516,0.0263943,0.0421121,27.9085,0.375172,0.320015,0.250795,0.61975,1,14.1695
0.0509423,0.260385,0.104675,0.000130752,0.000145862,0.000296808,0.000811605,0.00234473,0.00262918,0.00434322,0.00740045,6.77743e-05,0.00124757,0.00139154,0.00282752,0.00769395,0.0219094,0.0245022,0.0398396,0.0660312,27.9536,0.559097,0.461239,0.268952,0.595948,1,16.3219
0.060742,0.632808,0.214314,0.000136994,0.000190902,0.000510031,0.00111368,0.00278578,0.00367973,0.00703395,0.0100784,6.04386e-05,0.000638812,0.000889964,0.00237417,0.00516964,0.0128318,0.01688,0.0317777,0.0449143,28.6979,0.433512,0.539965,0.23638,0.681335,1,16.3281
0.0707858,0.505983,0.210491,0.000251829,0.000283361,0.000614184,0.00162731,0.00422083,0.00514305,0.00998166,0.0152881,2.71942e-05,0.00119496,0.00134438,0.00290937,0.0076717,0.0196581,0.0238508,0.0452739,0.0677127,26.8245,0.324509,0.42765,0.275704,0.686038,1,13.3383
0.0709712,0.43685,0.19211,0.000244341,0.000205402,0.000506567,0.00155394,0.00417313,0.00492045,0.00966291,0.0146664,2.31679e-05,0.00127027,0.00106805,0.00262993,0.00802388,0.0212607,0.024973,0.04789,0.0709287,27.0471,0.344275,0.444758,0.271862,0.657131,1,11.539
0.0847962,0.581562,0.280761,0.000155603,0.000271508,0.000573608,0.00120514,0.00286074,0.00414027,0.00819075,0.0123384,4.08553e-05,0.000553911,0.000966109,0.00203888,0.00427405,0.0100865,0.0145323,0.0283464,0.0420962,26.632,0.240804,0.391429,0.267847,0.711792,1,12.8025
0.0742652,0.501393,0.220985,0.000176001,0.000239989,0.000558698,0.00149642,0.00360282,0.00474277,0.00903034,0.0140245,2.53996e-05,0.000795806,0.00108482,0.00252184,0.00672603,0.0160419,0.021011,0.0392597,0.0596764,27.0762,0.415685,0.416055,0.26515,0.696102,1,11.1177
0.0652857,0.386865,0.147179,0.000143207,0.000163006,0.000367961,0.000890234,0.00219702,0.00238795,0.00435223,0.00623589,7.2208e-05,0.000972065,0.00110631,0.00249385,0.00601227,0.0147079,0.0159657,0.0287216,0.0406471,28.5111,0.945684,0.408237,0.193162,0.556376,1,20.6576
0.0604308,0.319198,0.131719,0.000155719,0.000159436,0.000359256,0.000981618,0.00244923,0.00241097,0.00485635,0.00666805,7.78118e-05,0.0011808,0.00120896,0.00272002,0.00739722,0.0182549,0.0179748,0.035558,0.0481839,28.3766,0.550403,0.385735,0.201301,0.572052,1,18.9886
0.0762245,0.475673,0.216284,0.000195676,0.000220393,0.000501355,0.001435,0.00331158,0.00440386,0.00685823,0.0115281,4.5209e-05,0.0009039,0.00101796,0.00231268,0.00659108,0.0150803,0.0199551,0.0307348,0.0506034,28.3379,0.353055,0.377682,0.225592,0.632526,1,14.5153
0.0627798,0.416961,0.151072,0.000157885,0.000172926,0.000443718,0.00096482,0.00264175,0.00268977,0.00493752,0.00818396,5.39377e-05,0.001044,0.00114335,0.00292852,0.00634596,0.0171862,0.0174931,0.0316488,0.0513886,28.0235,0.842089,0.42605,0.255146,0.581228,1,17.1909
0.0986839,0.562999,0.311939,0.00039191,0.000366687,0.00088173,0.00223243,0.00533811,0.00743869,0.0142141,0.0190318,2.7648e-05,0.00125479,0.00117413,0.00281864,0.00710575,0.0168248,0.0232912,0.0435811,0.057503,28.1324,0.423511,0.311198,0.253309,0.670046,1,13.8582
0.0989177,0.561903,0.313534,0.00024836,0.000328302,0.000747804,0.00171989,0.0046603,0.00588435,0.0110581,0.0156519,2.97012e-05,0.000791505,0.00104601,0.00237941,0.00545558,0.0146461,0.0184221,0.0340678,0.0475473,27.8434,0.502891,0.329093,0.228991,0.690527,1,14.9844
0.0898205,0.538441,0.275385,0.0002075,0.000201805,0.000511056,0.00123309,0.00319009,0.00407678,0.00737392,0.0107914,6.30037e-05,0.000752923,0.000732275,0.00185235,0.00445773,0.0114515,0.014588,0.0260785,0.0377091,28.2418,0.495426,0.30484,0.245504,0.652915,1,16.6139
0.0589589,0.414431,0.154801,0.000107549,0.000180148,0.000407586,0.00106204,0.00284525,0.00362998,0.00646978,0.00983028,5.9571e-05,0.000694276,0.00116239,0.00262605,0.00681397,0.0180483,0.0229121,0.0401175,0.059711,28.2439,0.856654,0.393074,0.263484,0.648473,1,17.7892
0.0579399,0.370903,0.142351,0.000105285,0.000161356,0.000356355,0.000968171,0.00245192,0.00269301,0.00487925,0.00806437,9.17501e-05,0.000739066,0.00113223,0.00249711,0.00675535,0.0169328,0.0185668,0.0331402,0.053614,28.6722,0.518862,0.379792,0.304173,0.565123,1,13.1404
0.0585722,0.371247,0.143847,0.000108878,0.000161145,0.000355452,0.00102287,0.00253488,0.00276605,0.00499977,0.00826779,9.32239e-05,0.000756328,0.001119,0.00246495,0.00706059,0.0173169,0.0188663,0.0335901,0.0543523,28.5971,0.523153,0.370145,0.305651,0.56733,1,13.5387
0.0666336,0.374422,0.155656,8.25488e-05,0.000152392,0.000395488,0.000874482,0.00221038,0.00258899,0.00478479,0.00741737,7.04117e-05,0.000530046,0.000978071,0.00253434,0.00558664,0.0140016,0.0163606,0.0298227,0.0454848,28.005,0.530084,0.359638,0.267333,0.579087,1,14.1968
0.0538747,0.351278,0.126286,0.000162752,0.000169685,0.000432825,0.00101516,0.00285409,0.00339843,0.00613206,0.00882467,5.30375e-05,0.0012871,0.00134185,0.00341563,0.00797447,0.0221007,0.0262054,0.0463083,0.0653144,27.9026,0.521302,0.483613,0.232083,0.618622,1,20.0878
0.0778339,0.777227,0.289119,0.000217471,0.000251209,0.00053324,0.0014957,0.00329742,0.00446005,0.00771977,0.0112834,4.61564e-05,0.000751619,0.000868124,0.00184096,0.00514667,0.0112764,0.015192,0.0260066,0.0375608,28.2601,0.470812,0.52553,0.242419,0.64062,1,17.5707
0.0695295,0.487128,0.197846,0.000185373,0.000207549,0.000434777,0.00111357,0.00304574,0.00369677,0.00667594,0.00956778,4.43193e-05,0.000936079,0.00104794,0.00219273,0.00559697,0.0151611,0.0183423,0.0326416,0.0461289,28.4873,0.418966,0.42827,0.218141,0.636564,1,16.506
0.0623762,0.528856,0.180479,0.000157403,0.000169894,0.000439871,0.00109338,0.00232848,0.00277137,0.00494953,0.00766508,7.92267e-05,0.000871379,0.000940461,0.00243132,0.00602171,0.0127373,0.0151234,0.0266923,0.0407404,29.2668,0.8967,0.445791,0.227127,0.595568,1,16.1418
0.0648355,0.164803,0.104625,0.000128356,0.000123709,0.000309574,0.000704921,0.0021416,0.00272129,0.00498441,0.00745268,5.42624e-05,0.00122532,0.00118101,0.00295018,0.00669254,0.0200588,0.0253507,0.0454745,0.0664959,26.4049,0.554487,0.281706,0.214291,0.675399,1,19.2909
0.0628668,0.17593,0.0998854,0.00010562,0.000128272,0.000275505,0.00073769,0.00220943,0.00226644,0.00427537,0.00691396,6.23611e-05,0.0010563,0.00128254,0.00275062,0.00733122,0.0216409,0.0221869,0.0410459,0.0647378,27.1136,0.701427,0.307909,0.241198,0.59796,1,14.5282
0.0574535,0.151482,0.0909408,7.9664e-05,0.000108946,0.000250115,0.00065587,0.00189015,0.0021005,0.00417429,0.00637337,7.90884e-05,0.000875232,0.00119656,0.00274276,0.00716041,0.0203613,0.0225761,0.0438868,0.0654928,27.2417,0.711396,0.310167,0.250201,0.613687,1,17.9399
0.0523249,0.143021,0.0828551,9.12578e-05,0.000137616,0.000285178,0.000755779,0.0020765,0.00236918,0.00469159,0.00691572,6.96329e-05,0.0011002,0.00165817,0.00343008,0.00903925,0.0244491,0.0277994,0.0535896,0.0770375,27.2277,0.595481,0.351416,0.257097,0.622602,1,17.2213
0.0539366,0.299887,0.128367,0.000159284,0.000159167,0.000432523,0.000978989,0.00266105,0.00350598,0.0066616,0.0108048,5.51614e-05,0.00123931,0.0012384,0.00335811,0.00756877,0.020309,0.0265861,0.0493347,0.0776367,27.7303,0.490251,0.377102,0.255091,0.695163,1,20.237
0.0509483,0.314755,0.122863,0.000138365,0.000156261,0.000383764,0.000893668,0.00236745,0.00332227,0.00599615,0.00939072,6.88555e-05,0.00112491,0.00127021,0.00311378,0.00722116,0.0189047,0.0263284,0.0465325,0.0710053,28.0635,0.652993,0.390124,0.24706,0.687243,1,13.5558
0.0699599,0.232006,0.125731,0.000129252,0.000169975,0.000407321,0.000931705,0.0024368,0.00274842,0.00508871,0.00771271,5.72128e-05,0.00102695,0.00135007,0.00322915,0.00735578,0.0190125,0.0213919,0.0388985,0.0577973,27.2861,0.51382,0.300057,0.242318,0.57439,1,24.2621
0.0785222,0.36663,0.199098,0.000148018,0.000213991,0.000518003,0.00133262,0.00330519,0.004226,0.00766109,0.0114057,4.64066e-05,0.000742892,0.00107365,0.002595,0.00664878,0.0163297,0.0207846,0.0370532,0.0541831,27.8601,0.412367,0.289841,0.262252,0.656688,1,12.5729
0.0957438,0.585265,0.295927,0.000174234,0.000256934,0.000533607,0.00133512,0.0033836,0.00405136,0.00713905,0.010089,5.94909e-05,0.000588428,0.000867482,0.00179993,0.0044914,0.0113047,0.0135055,0.0235561,0.0329688,28.8486,0.451518,0.331038,0.238709,0.605368,1,13.537
